,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandep,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
99,272.311383,-76.300955,-23.549,0.047,-0.047,-45.079,0.054,-0.054,2458626.38955,0.00222,-0.00222,1.15395,0.00017,-0.00017,2.236,1550.0,5.48364,0.324737,-0.324737,6093.0,131.0,-131.0,4.2,0.08,-0.08,1.4,0.07,-0.07
100,228.84306,-52.885989,-10.161,0.125,-0.125,-5.871,0.125,-0.125,2458643.10264,0.00488,-0.00488,4.73703,0.00453,-0.00453,3.902,2410.0,25.7144,10.2479,-10.2479,11600.0,368.2,-368.2,4.13,0.07,-0.07,2.48,0.13,-0.13
101,313.215475,-25.687376,1.053,0.052,-0.052,-9.881,0.029,-0.029,2458326.127479,0.000478,-0.000478,2.76676,2.5e-06,-2.5e-06,2.6872178,14947.4387827,12.2867389,0.3063938,-0.3063938,5346.0,,,4.48823,,,0.984866,,
102,242.016315,-68.588832,5.989,0.034,-0.034,2.514,0.049,-0.049,2458628.96316,0.0022,-0.0022,2.19296,0.0003,-0.0003,4.586,4933.74,22.7769,8.69015,-8.69015,7009.8,184.2,-184.2,3.6,0.61,-0.61,2.95,0.16,-0.16
103,222.101134,-56.025931,-4.775,0.076,-0.076,-15.261,0.068,-0.068,2459359.55521,0.003007,-0.003007,1.725841,1.65e-05,-1.65e-05,3.674,2710.0,15.0024,3.57813,-3.57813,7348.0,133.8,-133.8,3.9,0.09,-0.09,2.39,0.09,-0.09
104,217.022882,-64.634285,-49.039,0.037,-0.037,-21.072,0.055,-0.055,2458601.38096,0.00061,-0.00061,1.1923,3e-05,-3e-05,3.119,3730.0,30.666,4.10377,-4.10377,6534.0,136.4,-136.4,3.95,0.09,-0.09,2.04,0.09,-0.09
105,215.805264,-63.045983,-3.135,0.134,-0.134,-4.442,0.203,-0.203,2458601.33791,0.00465,-0.00465,11.47606,0.00162,-0.00162,6.083,3050.0,,,,,,,,,,,,
106,230.498827,-53.819601,-2.718,0.102,-0.102,-4.896,0.092,-0.092,2459360.160536,0.001302,-0.001302,0.5971314,1.4e-06,-1.4e-06,0.468,910.0,9.08382,0.96597,-0.96597,7710.0,140.2,-140.2,3.98,0.08,-0.08,2.28,0.09,-0.09
107,133.968965,-75.926187,-4.136,0.04,-0.04,11.358,0.042,-0.042,2459307.385949,0.000265,-0.000265,1.4821386,1.4e-06,-1.4e-06,2.1867078,2102.6568299,13.7339261,0.5647548,-0.5647548,7066.0,133.7,-133.7,3.78,0.09,-0.09,2.6647301,0.10601,-0.10601
108,133.826684,-73.173308,-21.883,0.034,-0.034,19.084,0.046,-0.046,2459307.93577,0.002752,-0.002752,0.9209526,0.0001855,-0.0001855,1.8602735,360.8801529,5.7349089,4.2950416,-4.2950416,6553.0,136.4,-136.4,3.65,0.09,-0.09,2.8908899,0.125277,-0.125277
109,189.775859,-74.57402,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459376.410518,0.001678,-0.001678,9.188506,2.88e-05,-2.88e-05,2.492,460.0,2.16591,0.121765,-0.121765,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.98,0.04,-0.04
110,189.775859,-74.57402,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459344.461827,0.00261,-0.00261,13.9028391,0.0013871,-0.0013871,2.1264429,647.2701039,2.6136848,1.333298,-1.333298,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.983215,0.0449925,-0.0449925
111,192.589285,-88.121111,-18.776,0.039,-0.039,-18.086,0.039,-0.039,2458629.909082,0.000837,-0.000837,10.1826983,1.29e-05,-1.29e-05,2.8275109,667.4752458,3.0538057,0.7958977,-0.7958977,6153.0,194.0,-194.0,4.34814,0.271419,-0.271419,1.14582,0.0509699,-0.0509699
112,328.718171,-77.338802,224.864,0.062,-0.062,-186.625,0.057,-0.057,2460140.220927,0.00099,-0.00099,6.441006,6e-06,-6e-06,1.812,914.0,2.56374,0.19448,-0.19448,4867.0,179.0,-179.0,4.438,,,0.8,0.06,-0.06
113,5.618525,-59.942589,-22.309,0.036,-0.036,-4.893,0.034,-0.034,2458328.039934,0.000227,-0.000227,3.1743504,1.7e-06,-1.7e-06,2.751086,15457.3247576,14.9172256,0.8283901,-0.8283901,5943.0,,,4.42524,,,1.15706,0.0633669,-0.0633669
114,9.126138,-83.567067,-0.23,0.054,-0.054,1.169,0.043,-0.043,2459044.494531,0.002861,-0.002861,20.0731588,8.61e-05,-8.61e-05,3.8449215,1152.9645461,4.0506906,1.0627592,-1.0627592,6033.0,129.5,-129.5,4.37,0.08,-0.08,1.14849,0.0522613,-0.0522613
115,319.551469,-77.529113,16.363,0.037,-0.037,-5.515,0.047,-0.047,2459058.79277,0.00073,-0.00073,2.66903,1e-05,-1e-05,1.548,3110.0,9.36823,0.500837,-0.500837,5803.5,120.9,-120.9,4.07,0.08,-0.08,1.56,0.08,-0.08
116,263.003209,-76.858265,-33.273,0.035,-0.035,-100.013,0.038,-0.038,2458627.80423,0.00276,-0.00276,6.63371,0.00059,-0.00059,2.122,1555.34,2.75375,0.16093,-0.16093,4138.1,94.2,-94.2,4.54,0.12,-0.12,0.63,0.03,-0.03
117,310.086743,-63.789963,17.057,0.043,-0.043,-25.094,0.044,-0.044,2459037.655526,0.002636,-0.002636,2.94308,1e-05,-1e-05,4.073,4490.0,45.3525,,,4437.0,124.0,-124.0,,,,3.13,,
118,279.721286,-85.709137,147.495,0.214,-0.214,-42.057,0.258,-0.258,2459367.034327,0.003108,-0.003108,341.2811281,0.0045871,-0.0045871,6.303026,972.5797241,4.7531892,0.3291192,-0.3291192,6058.6,110.5,-110.5,4.2,0.08,-0.08,1.39203,0.060098,-0.060098
119,146.053969,-89.471513,-18.368,0.067,-0.067,8.978,0.062,-0.062,2460086.979446,0.003941,-0.003941,10.8680523,3.8e-05,-3.8e-05,2.375,1553.0,2.90726,0.252816,-0.252816,4664.0,125.9,-125.9,4.55,0.09,-0.09,0.76,0.06,-0.06
120,253.110033,-79.135182,10.476,0.068,-0.068,-8.299,0.07,-0.07,2458630.71937,0.00828,-0.00828,11.1149,0.00295,-0.00295,2.26,900.0,14.7645,,,5042.0,122.0,-122.0,,,,4.94,,
121,155.607863,-82.218869,9.065,0.045,-0.045,2.896,0.041,-0.041,2459336.073646,0.000176,-0.000176,4.0782392,1.7e-06,-1.7e-06,4.8475616,6046.6959687,13.898174,0.6260191,-0.6260191,6501.0,138.9,-138.9,4.08,0.09,-0.09,1.74836,0.0780452,-0.0780452
122,274.221618,-68.197779,6.355,0.048,-0.048,-13.85,0.058,-0.058,2458655.54872,0.00098,-0.00098,7.14386,0.00054,-0.00054,1.467,11146.4,22.1531,1.97652,-1.97652,7860.0,220.0,-220.0,4.15,0.07,-0.07,1.91,0.11,-0.11
123,30.198486,-77.610376,58.003,0.047,-0.047,-33.25,0.036,-0.036,2459083.35168,0.00176,-0.00176,7.04083,3e-05,-3e-05,2.979,1580.0,8.46404,2.20234,-2.20234,5317.0,65.7,-65.7,4.49,0.08,-0.08,0.91,0.05,-0.05
124,0.774487,-62.469317,2.894,0.024,-0.024,4.911,0.025,-0.025,2458326.105486,0.000396,-0.000396,2.1061569,2.6e-06,-2.6e-06,1.4688934,12142.2238514,13.086872,2.512208,-2.512208,5380.0,,,4.4337,,,0.940697,,
125,286.791829,-58.697242,3.879,0.068,-0.068,-6.843,0.063,-0.063,2460146.990136,0.00038,-0.00038,2.4545635,1e-06,-1e-06,2.321,4248.0,11.1276,0.467151,-0.467151,6610.0,128.4,-128.4,4.15,0.08,-0.08,1.64,0.07,-0.07
126,291.373783,-60.941042,15.517,0.051,-0.051,-8.387,0.05,-0.05,2460131.889805,0.006762,-0.006762,11.4756978,8.85e-05,-8.85e-05,0.808,8341.0,14.1098,4.18181,-4.18181,7262.0,134.8,-134.8,4.0,0.08,-0.08,2.13,0.08,-0.08
127,163.628917,-87.269735,-5.215,0.043,-0.043,-8.358,0.042,-0.042,2458626.54168,0.00585,-0.00585,2.78186,0.0005,-0.0005,2.456,490.0,4.92567,0.331864,-0.331864,6819.0,137.6,-137.6,3.92,0.09,-0.09,2.21,0.09,-0.09
128,328.710839,-77.337433,247.896,0.187,-0.187,-157.626,0.158,-0.158,2460140.221205,0.000932,-0.000932,6.4410082,6.6e-06,-6.6e-06,1.798,7076.0,4.59203,0.175872,-0.175872,3469.0,157.0,-157.0,4.71,0.01,-0.01,0.53,0.02,-0.02
129,302.147728,-71.552443,4.3,1.6,-1.6,12.5,1.4,-1.4,2460148.616195,0.000482,-0.000482,2.4887726,1.4e-06,-1.4e-06,2.632,4852.0,,,,8048.0,,,4.438,,,,,
130,283.301843,-54.910806,-3.758,0.074,-0.074,-12.916,0.049,-0.049,2458658.32747,0.00109,-0.00109,4.45199,0.00035,-0.00035,2.109,8483.38,15.8858,7.89042,-7.89042,6708.3,119.7,-119.7,4.2,0.09,-0.09,1.57,0.06,-0.06
131,27.699972,-75.848774,10.497,0.049,-0.049,-3.836,0.046,-0.046,2458325.661906,0.001896,-0.001896,5.0100708,1.35e-05,-1.35e-05,2.0644756,409.4812214,2.3107394,0.1963706,-0.1963706,5551.0,187.0,-187.0,4.46214,0.371807,-0.371807,0.906282,0.048892,-0.048892
132,273.602061,-66.419974,-15.32,0.036,-0.036,-38.643,0.041,-0.041,2459386.963814,0.003038,-0.003038,2.2281625,1.51e-05,-1.51e-05,2.015,630.0,2.56778,0.178594,-0.178594,5731.0,132.8,-132.8,4.43,0.08,-0.08,1.02,0.05,-0.05
133,277.432937,-44.625506,-0.54,1.063,-1.063,-5.003,1.063,-1.063,2458660.16316,0.00121,-0.00121,4.13812,0.00036,-0.00036,3.911,5560.0,,,,4898.4,88.7,-88.7,,,,,,
134,292.604815,-46.278074,19.136,0.06,-0.06,-29.092,0.041,-0.041,2458666.52199,0.00188,-0.00188,10.95663,0.00203,-0.00203,3.588,3830.0,23.9726,8.82147,-8.82147,6456.0,127.2,-127.2,3.92,0.09,-0.09,2.07,0.1,-0.1
135,55.933639,-65.19378,21.126,0.032,-0.032,16.543,0.043,-0.043,2460069.773646,0.000365,-0.000365,2.4997996,4e-07,-4e-07,2.865171,14621.2059647,13.8516093,0.7051293,-0.7051293,5650.0,,,4.28867,,,1.13732,0.0577764,-0.0577764
136,293.389272,-45.892667,11.184,0.09,-0.09,3.978,0.059,-0.059,2458656.45082,0.00067,-0.00067,1.66226,,,3.321,6030.0,13.3343,0.611171,-0.611171,7301.0,141.5,-141.5,4.23,0.08,-0.08,1.64,0.07,-0.07
137,269.648642,-46.065523,2.307,0.079,-0.079,-2.24,0.069,-0.069,2458658.61052,0.00621,-0.00621,4.07611,0.002,-0.002,2.062,1454.18,,,,,,,,,,,,
138,281.369481,-52.262928,4.1,3.2,-3.2,-24.9,3.0,-3.0,2460115.852574,0.004219,-0.004219,3.6245513,1.18e-05,-1.18e-05,3.042,1299.0,4.3503,,,6317.0,,,,,,1.38,,
139,292.391505,-37.304009,-20.519,0.15,-0.15,1.569,0.138,-0.138,2458658.04087,0.00026,-0.00026,1.20928,2e-05,-2e-05,1.886,11883.8,15.1764,4.0994,-4.0994,5159.8,156.3,-156.3,4.23,0.08,-0.08,1.27,0.07,-0.07
140,300.212928,-43.982529,57.283,0.136,-0.136,-119.195,0.113,-0.113,2460149.391758,0.001349,-0.001349,3.5187707,9.4e-06,-9.4e-06,2.408,5634.0,14.0061,2.57585,-2.57585,6690.0,119.9,-119.9,4.24,0.09,-0.09,1.49,0.07,-0.07
141,298.287708,-46.369991,11.24,0.091,-0.091,6.895,0.074,-0.074,2459036.495091,0.000802,-0.000802,0.7724825,6.8e-06,-6.8e-06,1.3744974,211.3168519,4.1624907,0.5104,-0.5104,8271.0,143.9,-143.9,3.95,0.07,-0.07,2.5027299,0.0856759,-0.0856759
142,279.062469,-43.620606,6.138,0.083,-0.083,10.755,0.078,-0.078,2460122.432108,0.002178,-0.002178,1.6268695,4.6e-06,-4.6e-06,3.231,1502.0,2.36498,0.148538,-0.148538,5034.0,48.8,-48.8,4.64,0.08,-0.08,0.73,0.04,-0.04
143,292.195297,-36.00026,1.909,0.135,-0.135,-0.117,0.087,-0.087,2458657.63073,0.00134,-0.00134,2.32439,0.00021,-0.00021,4.453,2704.18,,,,8268.5,268.2,-268.2,3.93,0.07,-0.07,,,
144,289.761799,-43.074223,17.105,0.07,-0.07,-55.58,0.06,-0.06,2458663.15245,0.0055,-0.0055,13.5499,0.00564,-0.00564,1.795,1180.0,6.24633,0.838277,-0.838277,6209.0,131.0,-131.0,4.09,0.08,-0.08,1.63,0.08,-0.08
145,284.157959,-29.398357,17.883,0.088,-0.088,-14.764,0.08,-0.08,2458659.06927,0.00289,-0.00289,4.43651,0.00101,-0.00101,3.365,1520.0,19.9664,6.34495,-6.34495,7101.9,165.9,-165.9,3.91,0.1,-0.1,2.32,0.15,-0.15
146,332.714337,-30.749719,-0.71,0.052,-0.052,-14.516,0.049,-0.049,2458327.053085,0.000623,-0.000623,3.372877,0.000147,-0.000147,2.63426,17163.60419,14.201803,0.154789,-0.154789,6050.0,,,4.45061,,,1.02,,
147,286.376004,-41.43764,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460144.137122,0.002393,-0.002393,8.34998,1e-05,-1e-05,1.836,16680.0,11.1424,1.06327,-1.06327,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.74,0.07,-0.07
148,286.376004,-41.43764,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460126.924264,0.000822,-0.000822,4.0686405,0.0002958,-0.0002958,1.8373729,2650.0950013,3.7548333,0.5705166,-0.5705166,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.741921,0.0675678,-0.0675678
149,248.433545,61.718334,-4.999,0.267,-0.267,6.335,0.299,-0.299,2458711.595435,0.000168,-0.000168,0.5860366,4.9e-06,-4.9e-06,0.8098934,410.5241553,4.906408,1.6418222,-1.6418222,5579.0,135.4,-135.4,3.67,0.08,-0.08,2.39803,0.136922,-0.136922
150,298.781281,54.781445,-7.484,0.069,-0.069,-20.775,0.064,-0.064,2460351.800169,0.002386,-0.002386,1.5502952,4.6e-06,-4.6e-06,2.938,411.0,3.34528,0.145518,-0.145518,7851.0,72.9,-72.9,4.17,0.07,-0.07,1.86,0.05,-0.05
151,294.824079,31.958037,-5.049,0.176,-0.176,-28.421,0.189,-0.189,2458684.2349,0.01005,-0.01005,1.80709,0.00123,-0.00123,3.297,450.0,4.86242,0.467902,-0.467902,6244.0,124.8,-124.8,3.84,0.09,-0.09,2.2,0.11,-0.11
152,290.02096,36.637774,21.767,0.044,-0.044,15.98,0.052,-0.052,2460333.437983,0.006535,-0.006535,18.6922101,0.0001259,-0.0001259,7.765,11126.0,18.1458,0.786783,-0.786783,6277.0,125.8,-125.8,4.09,0.09,-0.09,1.65,0.07,-0.07
153,193.39637,85.129495,16.883,0.05,-0.05,5.076,0.042,-0.042,2460658.97426,0.000185,-0.000185,8.0277326,1.3e-06,-1.3e-06,4.284,5705.0,9.06883,0.406897,-0.406897,5962.7,68.6,-68.6,4.38,0.08,-0.08,1.15,0.05,-0.05
154,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459612.447691,0.001448,-0.001448,12.5187279,3.16e-05,-3.16e-05,5.38,2320.0,5.58857,0.357814,-0.357814,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
155,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2460366.026514,0.001799,-0.001799,6.2586065,1.03e-05,-1.03e-05,3.201,813.0,2.51593,0.147348,-0.147348,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
156,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459594.183463,0.002909,-0.002909,26.3208756,0.0001272,-0.0001272,4.414,800.0,2.71349,0.151793,-0.151793,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05
157,192.184898,64.855276,0.937,0.039,-0.039,-10.171,0.034,-0.034,2458697.755807,0.00257,-0.00257,18.795547,0.0001037,-0.0001037,4.3425576,470.6731965,2.1597669,0.8829104,-0.8829104,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.977727,0.0483517,-0.0483517
158,301.17768,30.409951,0.167,0.043,-0.043,11.867,0.047,-0.047,2459770.240602,0.001608,-0.001608,1.3206356,0.0001541,-0.0001541,1.6000996,1052.4255997,34.7561624,34.22737,-34.22737,4919.6,59.0,-59.0,,,,6.3070302,,
159,291.463084,25.189437,1.467,0.05,-0.05,-4.587,0.058,-0.058,2458684.20504,0.00442,-0.00442,0.64971,0.00018,-0.00018,2.076,620.0,6.23181,0.414634,-0.414634,9994.0,756.2,-756.2,4.02,0.09,-0.09,2.59,0.11,-0.11
160,304.034336,31.925687,18.077,0.041,-0.041,6.707,0.05,-0.05,2460549.445856,0.005288,-0.005288,4.4780798,2.57e-05,-2.57e-05,4.513,1054.0,11.3678,3.19802,-3.19802,7947.0,323.7,-323.7,4.2,0.08,-0.08,1.83,0.06,-0.06
161,63.374706,-69.226593,63.134,0.045,-0.045,53.433,0.039,-0.039,2458327.519958,6.1e-05,-6.1e-05,3.2887898,3e-07,-3e-07,3.4367717,7005.7247902,10.5135877,0.5185372,-0.5185372,5800.0,,,4.28004,,,1.24175,0.0610804,-0.0610804
162,264.961539,56.078974,-4.979,0.038,-0.038,13.371,0.041,-0.041,2460637.861679,0.000148,-0.000148,13.7431084,1.8e-06,-1.8e-06,2.285,5688.0,12.05,,,5941.5,161.9,-161.9,,,,1.34,,
163,247.534722,80.307766,-18.335,0.054,-0.054,66.536,0.067,-0.067,2460289.874408,4.1e-05,-4.1e-05,16.9487087,6e-07,-6e-07,4.2887767,156467.5479643,45.2204505,2.1992197,-2.1992197,5894.7,90.3,-90.3,4.37,0.08,-0.08,1.1179,0.0543668,-0.0543668
164,290.708965,56.615386,6.716,0.113,-0.113,-14.218,0.101,-0.101,2460335.937572,0.003984,-0.003984,3.3686634,2.19e-05,-2.19e-05,3.012,3288.0,42.2321,4.12898,-4.12898,7518.0,143.2,-143.2,3.82,0.09,-0.09,2.68,0.1,-0.1
165,182.538652,77.352264,-36.299,0.108,-0.108,4.191,0.084,-0.084,2460352.734057,0.00164,-0.00164,11.2071839,2.86e-05,-2.86e-05,4.366,3276.0,17.4989,1.38618,-1.38618,6152.0,75.9,-75.9,3.84,0.09,-0.09,2.24,0.1,-0.1
166,297.710176,48.081864,125.984,0.041,-0.041,232.988,0.045,-0.045,2460554.347022,0.000146,-0.000146,4.8878037,9e-07,-9e-07,2.184,4279.0,5.29152,0.336684,-0.336684,4757.3,130.6,-130.6,4.56,0.09,-0.09,0.76,0.05,-0.05
167,291.92142,36.529898,6.892,0.087,-0.087,6.137,0.103,-0.103,2458685.81643,0.00149,-0.00149,2.97164,0.00034,-0.00034,1.534,7350.0,,,,8562.5,998.1,-998.1,,,,,,
168,292.286802,30.297329,2.072,0.068,-0.068,-1.714,0.077,-0.077,2459420.415267,0.000861,-0.000861,0.660179,4.15e-05,-4.15e-05,1.6349369,473.0939303,6.1672487,0.5571844,-0.5571844,8598.7,975.0,-975.0,4.1,,,2.62432,,
169,266.962207,83.428826,0.631,0.116,-0.116,34.935,0.171,-0.171,2460331.315598,0.003851,-0.003851,10.9278415,6.02e-05,-6.02e-05,2.468,2743.0,49.1695,6.71322,-6.71322,6259.0,130.9,-130.9,3.59,0.09,-0.09,2.92,0.14,-0.14
170,161.909027,71.655727,-56.184,0.053,-0.053,-34.808,0.064,-0.064,2460361.366521,0.000347,-0.000347,5.5514888,2.7e-06,-2.7e-06,4.335,9493.0,15.8043,0.622968,-0.622968,6403.9,184.1,-184.1,4.16,0.08,-0.08,1.55,0.06,-0.06
171,300.774016,26.892025,3.538,0.081,-0.081,1.463,0.082,-0.082,2459770.330784,0.000408,-0.000408,2.3202418,6.14e-05,-6.14e-05,2.3817612,5082.9417064,,,,8737.5,1310.6,-1310.6,,,,,,
172,6.70264,-56.316102,21.46,0.027,-0.027,7.316,0.024,-0.024,2458329.903155,0.000542,-0.000542,4.7423709,3.1e-06,-3.1e-06,2.4988145,12650.8110411,10.5505922,0.2049905,-0.2049905,5377.0,185.0,-185.0,4.42476,2.00401,-2.00401,0.877585,,
173,307.8599,39.938916,16.728,0.065,-0.065,21.478,0.07,-0.07,2458683.457596,5.7e-05,-5.7e-05,1.4810903,4e-07,-4e-07,4.1588291,6788.5145388,20.3402421,0.522355,-0.522355,9435.0,174.1,-174.1,4.11,0.06,-0.06,2.28773,0.0585327,-0.0585327
174,294.661413,31.2192,3.096,0.065,-0.065,-6.157,0.068,-0.068,2460337.986375,5.4e-05,-5.4e-05,3.4741012,2e-07,-2e-07,3.317,15748.0,21.2912,0.579777,-0.579777,8894.8,267.4,-267.4,4.38,0.07,-0.07,1.62,0.04,-0.04
175,283.489697,37.380825,-15.686,0.111,-0.111,43.795,0.085,-0.085,2459392.715052,0.000369,-0.000369,6.5011911,7.81e-05,-7.81e-05,5.5463587,4501.3454064,,,,5485.0,756.1,-756.1,,,,,,
176,182.691562,85.705076,-14.194,0.065,-0.065,-2.275,0.051,-0.051,2460472.256051,0.000883,-0.000883,6.0360758,3.6e-06,-3.6e-06,1.255,987.0,9.86763,0.886548,-0.886548,6528.3,179.4,-179.4,4.21,0.09,-0.09,1.69,0.06,-0.06
177,254.924043,64.699214,-6.159,0.066,-0.066,24.32,0.076,-0.076,2460339.328709,0.001973,-0.001973,21.745537,4.96e-05,-4.96e-05,4.196,659.0,2.10208,0.110621,-0.110621,5704.0,127.4,-127.4,4.51,0.08,-0.08,0.93,0.05,-0.05
178,309.275852,32.471019,,,,,,,2458683.92594,0.00336,-0.00336,1.32003,0.00037,-0.00037,3.175,552.468,,,,,,,,,,,,
179,300.419309,26.971662,-1.163,0.237,-0.237,-2.205,0.268,-0.268,2459443.850453,0.00096,-0.00096,1.6865822,4.8e-06,-4.8e-06,2.429,1770.0,,,,,,,,,,,,
180,144.341393,68.458705,-13.626,0.042,-0.042,10.98,0.046,-0.046,2459603.765773,0.000784,-0.000784,13.0727479,1.84e-05,-1.84e-05,3.044,4080.0,35.7944,8.17427,-8.17427,5709.8,117.3,-117.3,3.37,0.08,-0.08,3.59,0.18,-0.18
181,293.427359,29.596296,5.169,0.835,-0.835,-0.368,0.792,-0.792,2459446.175877,0.002048,-0.002048,2.9258727,6.51e-05,-6.51e-05,4.075,6720.0,24.4055,3.28088,-3.28088,4884.5,112.1,-112.1,,,,1.3,0.06,-0.06
182,282.42081,48.098942,4.164,0.048,-0.048,-0.766,0.047,-0.047,2458683.94707,0.00363,-0.00363,0.73774,0.0002,-0.0002,0.636,524.852,5.28215,2.21635,-2.21635,6449.5,123.7,-123.7,3.94,0.1,-0.1,2.1,0.08,-0.08
183,357.846434,-70.152862,96.185,0.041,-0.041,-1.747,0.038,-0.038,2458326.688916,7.4e-05,-7.4e-05,2.7985802,3e-07,-3e-07,2.3801043,16708.7151957,11.9514993,0.7325688,-0.7325688,4920.0,,,4.49371,,,0.906655,0.0553769,-0.0553769
184,301.317709,30.67067,-3.195,0.177,-0.177,-6.194,0.215,-0.215,2459446.146751,0.003373,-0.003373,2.3664127,7.48e-05,-7.48e-05,2.591,300.0,,,,,,,,,,,,
185,286.971388,46.868246,-4.401,0.187,-0.187,-15.78,0.237,-0.237,2460556.484069,0.000235,-0.000235,1.7635881,5e-07,-5e-07,3.092,6650.0,,,,7986.1,177.2,-177.2,,,,,,
186,305.289344,41.462366,5.416,0.086,-0.086,1.942,0.102,-0.102,2460544.815606,0.000763,-0.000763,7.3166682,6.3e-06,-6.3e-06,3.255,3210.0,,,,8730.0,979.1,-979.1,,,,,,
187,294.091757,19.639255,-2.002,0.4,-0.4,-11.779,0.401,-0.401,2459441.801256,0.000285,-0.000285,3.0771612,1.3e-06,-1.3e-06,2.6914319,4703.2844346,,,,9311.3,708.9,-708.9,,,,,,
188,307.336613,37.508561,2.318,0.048,-0.048,-4.536,0.069,-0.069,2459822.312844,0.001826,-0.001826,3.2077145,1.6e-05,-1.6e-05,2.708,9640.0,,,,,,,,,,,,
189,232.146641,66.35871,0.434,0.039,-0.039,-12.217,0.041,-0.041,2460352.823449,0.000387,-0.000387,2.2552845,1.9e-06,-1.9e-06,2.05,20820.0,14.688,0.722948,-0.722948,5787.0,109.9,-109.9,4.5,0.08,-0.08,0.96,0.05,-0.05
190,293.764981,37.53859,-2.77,0.041,-0.041,-79.214,0.042,-0.042,2460556.103196,0.000977,-0.000977,1.8824539,4.3e-06,-4.3e-06,2.46,1391.0,8.29008,1.38023,-1.38023,5900.4,71.9,-71.9,4.39,0.08,-0.08,1.13,0.05,-0.05
191,198.152378,71.618139,-61.39,2.0,-2.0,2.78,2.0,-2.0,2458689.11633,0.00382,-0.00382,15.196,,,1.792,1970.0,4.96345,,,5807.0,,,,,,1.14,,
192,301.710466,38.431023,8.657,0.046,-0.046,-3.67,0.048,-0.048,2460363.632024,0.000997,-0.000997,2.1358631,3.5e-06,-3.5e-06,1.559,10325.0,23.6019,2.36733,-2.36733,5969.0,73.5,-73.5,4.17,0.09,-0.09,1.5,0.07,-0.07
193,134.120039,72.533276,-5.684,0.035,-0.035,7.67,0.039,-0.039,2460323.760513,0.000657,-0.000657,6.7075429,3.4e-06,-3.4e-06,2.125,11920.0,17.4647,2.59032,-2.59032,6134.3,420.6,-420.6,,,,1.24,0.16,-0.16
194,15.006077,-58.904724,22.522,0.049,-0.049,7.594,0.041,-0.041,2459063.655791,0.00119,-0.00119,3.5862962,0.000153,-0.000153,3.3710943,5729.3246858,16.4747611,0.9191712,-0.9191712,5704.8,124.8,-124.8,3.84,0.08,-0.08,2.00441,0.105699,-0.105699
195,300.805115,52.040842,-5.735,0.075,-0.075,-5.495,0.092,-0.092,2460556.995021,0.001206,-0.001206,1.8296155,3e-06,-3e-06,2.166,1406.0,29.3616,5.69167,-5.69167,7875.0,92.1,-92.1,3.61,0.08,-0.08,3.5,0.15,-0.15
196,299.273862,35.988359,3.425,0.046,-0.046,0.583,0.048,-0.048,2460541.381489,0.001339,-0.001339,11.1876137,2.28e-05,-2.28e-05,3.183,4924.0,31.8624,6.10264,-6.10264,7266.0,195.8,-195.8,4.06,0.08,-0.08,2.05,0.07,-0.07
197,282.474539,55.26639,0.76,0.181,-0.181,-8.188,0.171,-0.171,2460634.945689,0.001126,-0.001126,7.8513949,2.69e-05,-2.69e-05,6.835,22029.0,,,,,,,,,,,,
198,197.683097,70.768012,57.651,0.055,-0.055,-92.555,0.042,-0.042,2460341.784305,0.000298,-0.000298,7.0643978,1.9e-06,-1.9e-06,2.424,8268.0,9.39131,0.52994,-0.52994,5429.6,292.5,-292.5,4.44,0.08,-0.08,0.96,0.05,-0.05
199,209.217175,68.618211,-81.077,0.052,-0.052,45.498,0.042,-0.042,2460355.403307,0.002268,-0.002268,8.9534775,2.18e-05,-2.18e-05,2.696,1136.0,2.35888,0.165763,-0.165763,5029.5,59.9,-59.9,4.61,0.09,-0.09,0.76,0.05,-0.05
200,289.238688,31.323574,-9.775,0.038,-0.038,-45.409,0.051,-0.051,2459437.549479,0.001519,-0.001519,7.5022708,3.68e-05,-3.68e-05,2.605,1760.0,5.55812,0.293328,-0.293328,6229.0,129.8,-129.8,4.31,0.08,-0.08,1.27,0.06,-0.06
